setpoint,gain,reset_rate,deadband,cycle_time,rate,system_mode,control_scheme,pump,solenoid,pressure_measurement,crc_rate,Label
19.4,119,0.2716,0.79,0.87,0,0,0,1,0,14.046,12344,0
19.4,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13379,0
19.4,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13379,0
19.4,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13379,0
19.4,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13379,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0575,17204,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13379,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.023,14406,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13378,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0115,17461,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0345,13381,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0115,17461,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0115,17462,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.9885,13875,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,14.0115,17463,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.25,14137,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,4.98276,16706,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.3621,13367,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.0255,12341,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.3621,13368,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.05963,16965,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.3161,14403,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.08513,13366,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.4741,12597,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.12338,12594,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.4741,12598,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.15463,12592,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,32.3822,14662,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,2.18014,14645,2
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8736,12592,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8736,12593,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8621,13622,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8276,12853,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8506,14660,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8046,16710,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8391,17478,0
16.8,119,0.2716,0.79,0.87,0,0,0,1,0,13.8276,12853,0
16.8,111,0.2716,0.79,0.87,0,0,0,1,1,13.7931,17972,0
16.8,111,0.2716,0.79,0.87,0,0,0,1,1,13.8046,16709,0
16.8,111,0.2716,0.79,0.87,0,0,0,1,1,13.8161,13889,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.8046,16710,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7931,17972,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.8161,13881,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7931,17972,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7701,14147,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.8046,16944,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7816,13113,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7931,17972,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7931,17973,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7816,13113,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7816,13121,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7816,13113,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7586,17201,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7816,13113,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7701,14147,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7701,14148,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7471,12343,0
16.8,111,0.2716,0.74,0.87,0,0,0,1,1,13.7701,14148,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7471,12344,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7471,12344,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7586,17202,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7586,17202,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7586,17202,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7356,13378,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7356,13378,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7126,17462,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7241,14640,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7356,13377,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7356,13378,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.7011,12609,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13105,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17203,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13379,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,14643,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13621,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,14648,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17463,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12612,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12343,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17458,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17200,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12354,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13637,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17970,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12355,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12613,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17463,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,12594,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13360,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13634,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,8.08118,17219,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,27.8103,16705,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,27.9914,14135,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,28.1164,14134,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.1394,12870,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.2644,12870,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.3894,12869,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.6164,14130,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.7184,16950,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.8204,17977,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,28.8894,12866,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.1164,13894,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.2414,13893,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.3204,17973,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.4454,17972,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.5934,16710,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.7184,16709,2
16.8,111,0.3513,0.74,0.87,0,0,0,1,0,29.8204,17968,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,0,29.9914,13880,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,0,30.0474,13108,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,0,30.1724,13107,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,0,30.3204,17732,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,30.4454,17732,2
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,17201,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,314271000,12344,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,12339,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,6.53E+22,13126,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,2.70E-14,14134,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,13368,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,3.68E-24,16946,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,1023.73,14658,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,14401,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,17200,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,6.41E+22,12345,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,1.70E-32,17463,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,8.91E+37,16948,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,12597,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,1.94E+31,12855,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0.395582,14660,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,1.67E+26,14384,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,17477,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,5.76E+21,13360,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,2.42E-08,17720,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,13880,1
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,0,12614,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13365,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,7.644E+13,17463,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,1.30E-20,12614,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,381.375,13363,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,1.58E-31,14389,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,13106,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,2.68E-24,14385,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,0,17969,1
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.5057,16707,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.5057,16707,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.4713,14147,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.5057,16708,0
16.8,111,0.3513,0.74,0.87,0,0,0,1,1,13.5057,16708,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.5057,16708,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4828,13112,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4828,13111,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4713,14147,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4713,14146,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4828,13112,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4368,13377,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4598,17200,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4483,12340,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4713,14148,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4368,13378,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4483,12340,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4368,13378,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4598,16966,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4713,14148,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4483,12341,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4483,12341,0
16.8,111,0.3513,0.74,0.87,0,0,0,0,1,13.4368,13377,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.4368,13378,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.4253,14641,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.4138,17461,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.4023,12599,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3908,13635,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3908,13636,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3563,12867,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3793,16691,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3563,12867,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3333,16948,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3218,17985,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3333,16950,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.3103,13126,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2874,17209,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2644,13619,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2874,17209,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2874,17217,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2529,14648,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2184,13877,0
16.5,111,0.3513,0.74,0.87,0,0,0,0,1,13.2184,13877,0
9.06,111,0.3664,0.74,0.87,0,0,0,0,0,13.2184,13880,0
9.06,111,0.3664,0.74,0.87,0,0,0,0,0,13.2414,17478,0
9.06,111,0.3664,0.74,0.87,0,0,0,0,0,13.2299,12849,0
9.06,111,0.3664,0.74,0.87,0,0,0,0,0,13.2299,12849,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2299,12849,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2069,16707,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2069,16707,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.1724,14137,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2069,16706,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.1954,17733,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.1954,17734,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.1724,14137,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.1954,17734,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2069,16706,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,13.2069,16708,0
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,71,13106,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,0,14129,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,0,17973,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,2.09E-37,14130,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,35.5,16947,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,0,17973,2
9.06,119,0.3664,0.74,0.87,0,0,0,0,0,0,14133,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,3.78E-38,16949,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,12.875,14132,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,17972,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,13110,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,1.30E-38,14134,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,2.21875,16951,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,13110,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,14136,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,16961,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,1.10938,13113,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,1.89E+38,14135,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,13113,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0,14145,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,0.277344,13113,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,4.72E+37,14146,2
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,13.1494,12340,0
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,13.1379,13377,0
9.06,119,0.3664,0.79,0.87,0,0,0,0,0,13.1379,13369,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1379,13369,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1264,14404,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17460,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1034,12600,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1264,14404,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17460,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17460,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17459,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17459,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1264,14404,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1264,14404,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.092,13635,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1149,17459,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.092,13634,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.1034,12601,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.092,13635,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.0805,16689,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,0,13.069,17718,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0805,16689,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0805,16688,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.092,13636,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0575,12857,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.069,17718,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0575,12857,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.069,17718,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0805,16688,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.069,17718,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0575,12857,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.046,13894,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0575,12857,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.046,14129,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.069,17719,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0345,16949,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.046,13894,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.0345,16949,0
7.83,119,0.3664,0.79,0.87,0,0,0,0,1,13.046,14129,0
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.023,17976,0
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.0575,12866,0
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,8.07399,14402,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,12.875,14388,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,12.972,16950,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13,14386,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.0855,17975,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.1365,13121,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.222,16947,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.273,17972,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.3355,17971,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.375,14147,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.4375,14146,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.551,16966,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.602,12338,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.653,13367,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.727,12337,2
7.83,119,0.2143,0.79,0.87,0,0,0,0,1,13.801,16962,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,13.8405,13364,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,13.9145,17989,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,13.9885,16952,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,14.028,13360,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,14.0625,14130,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,14.1415,14387,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,14.1925,17206,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,14.2895,17977,2
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.28E-39,17463,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.28E-39,17464,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.25E-39,13875,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.25E-39,13874,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.25E-39,13874,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.28E-39,17463,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.26E-39,12611,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.25E-39,13875,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.28E-39,17463,1
7.83,119,0.3733,0.79,0.87,0,0,0,0,1,7.25E-39,13874,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.23E-39,16693,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.25E-39,13873,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.25E-39,13874,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.23E-39,16694,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17730,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.19E-39,12870,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17730,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.14E-39,17990,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17730,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17731,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.23E-39,16694,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17730,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.21E-39,17731,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,7.18E-39,14133,1
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,57.2902,12610,2
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,2.21839,16961,2
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,57.5402,12609,2
1.91,119,0.3733,0.79,0.87,0.02535,0,0,0,1,2.24964,16951,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,57.9943,13637,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,2.28089,16951,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,58.2443,13636,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,2.30639,13123,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,58.4483,16688,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,2.34052,17976,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,58.6983,16688,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,2.36602,14149,2
1.91,119,0.3905,0.79,0.87,0.02535,0,0,0,1,58.8103,13892,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,2.40014,13110,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,59.1523,17715,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,2.43139,13109,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,59.3563,12854,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,2.45977,14136,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,59.6063,12853,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,2.48815,16963,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,59.8563,12852,2
1.91,119,0.3905,0.79,0.87,0,0,0,0,1,2.5194,16961,2
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,60.1523,17478,2
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,2.55065,16952,2
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,60.4684,17968,2
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8161,17456,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8046,12599,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7931,13633,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8046,12598,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7931,13634,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7931,13633,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8276,14405,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8161,17456,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8046,12599,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8046,12597,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7816,14662,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7931,13634,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.7931,13633,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8161,17457,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,1,12.8046,12598,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,0,12.7701,17716,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,0,12.7816,14662,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,0,12.7816,16688,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,0,12.7816,14662,0
2.93,119,0.3905,0.79,0.87,0,0,0,0,0,12.7701,17717,0
